timestamp,core0,core1,core2,core3
2026-05-12T20:13:31.631822,0.0,0.0,0.0,0.0
2026-05-12T20:13:33.965454,6.8,3.5,82.3,23.5
2026-05-12T20:13:36.103615,11.4,2.5,100.0,97.7
2026-05-12T20:13:38.240836,23.4,14.9,100.0,100.0
2026-05-12T20:13:40.389613,59.4,55.6,81.3,100.0
2026-05-12T20:13:42.542719,86.3,86.3,100.0,100.0
2026-05-12T20:13:44.882057,69.4,70.0,71.4,100.0
2026-05-12T20:13:47.119640,61.3,61.0,97.3,100.0
2026-05-12T20:13:49.263658,41.5,42.1,100.0,100.0
2026-05-12T20:13:51.407899,52.6,52.7,100.0,100.0
2026-05-12T20:13:53.559235,52.2,52.8,100.0,100.0
2026-05-12T20:13:55.705764,38.5,40.2,100.0,100.0
2026-05-12T20:13:57.861072,96.2,96.3,100.0,100.0
2026-05-12T20:14:00.204694,82.7,83.5,83.1,100.0
2026-05-12T20:14:02.383772,80.5,81.8,81.8,100.0
2026-05-12T20:14:04.545275,75.3,75.7,76.1,100.0
2026-05-12T20:14:06.708853,34.3,34.8,34.4,100.0
2026-05-12T20:14:08.942489,28.3,23.5,96.4,100.0
2026-05-12T20:14:11.078971,24.4,14.1,100.0,100.0
2026-05-12T20:14:13.233663,67.4,77.2,100.0,100.0
2026-05-12T20:14:15.392487,31.8,28.6,100.0,100.0
2026-05-12T20:14:17.531052,28.2,21.9,100.0,100.0
2026-05-12T20:14:19.679970,48.3,48.0,100.0,100.0
2026-05-12T20:14:21.821600,19.5,16.4,100.0,100.0
2026-05-12T20:14:23.961608,53.0,58.8,100.0,100.0
2026-05-12T20:14:26.267460,66.0,67.4,66.5,100.0
2026-05-12T20:14:28.477232,17.8,4.7,94.6,100.0
2026-05-12T20:14:30.616007,17.7,6.7,100.0,100.0
2026-05-12T20:14:32.757297,42.9,45.2,100.0,100.0
2026-05-12T20:14:35.050127,65.7,65.9,67.4,100.0
2026-05-12T20:14:37.255457,15.7,4.5,95.4,100.0
2026-05-12T20:14:39.392911,49.5,42.4,100.0,100.0
2026-05-12T20:14:41.567800,46.2,47.3,100.0,100.0
2026-05-12T20:14:43.706684,16.0,13.8,100.0,100.0
2026-05-12T20:14:45.864391,87.2,85.3,100.0,100.0
2026-05-12T20:14:48.172102,49.5,48.6,48.4,100.0
2026-05-12T20:14:50.390050,43.9,39.8,95.0,100.0
2026-05-12T20:14:52.546446,70.4,76.1,100.0,100.0
2026-05-12T20:14:54.699421,71.0,77.7,100.0,100.0
2026-05-12T20:14:56.852768,67.9,70.2,100.0,100.0
2026-05-12T20:14:58.998028,53.4,54.3,100.0,100.0
2026-05-12T20:15:01.150110,64.3,69.4,100.0,100.0
2026-05-12T20:15:03.301728,46.0,48.0,100.0,100.0
2026-05-12T20:15:05.449720,53.0,49.5,100.0,100.0
2026-05-12T20:15:07.748354,68.5,68.8,69.6,100.0
2026-05-12T20:15:09.895359,33.7,32.8,32.6,100.0
2026-05-12T20:15:12.132287,55.7,50.2,96.0,100.0
2026-05-12T20:15:14.280698,54.5,50.7,100.0,100.0
2026-05-12T20:15:16.425157,37.5,37.7,100.0,100.0
2026-05-12T20:15:18.568305,17.1,14.0,100.0,100.0
2026-05-12T20:15:20.708123,41.0,41.8,100.0,100.0
2026-05-12T20:15:22.883053,74.3,81.6,100.0,100.0
2026-05-12T20:15:25.038464,61.3,65.4,100.0,100.0
2026-05-12T20:15:27.191321,73.8,79.1,100.0,100.0
2026-05-12T20:15:29.471136,76.6,78.1,78.9,100.0
2026-05-12T20:15:31.632287,82.9,85.0,85.1,100.0
2026-05-12T20:15:33.789843,68.6,70.8,68.8,100.0
2026-05-12T20:15:35.945626,47.6,48.1,47.3,100.0
2026-05-12T20:15:38.168187,32.5,30.3,95.9,100.0
2026-05-12T20:15:40.305345,13.5,6.5,100.0,100.0
2026-05-12T20:15:42.450185,62.6,57.5,100.0,100.0
2026-05-12T20:15:44.609680,71.8,74.1,100.0,100.0
2026-05-12T20:15:46.770213,69.2,73.8,100.0,100.0
2026-05-12T20:15:48.946237,83.7,87.1,100.0,100.0
2026-05-12T20:15:51.251292,55.9,57.2,57.0,100.0
2026-05-12T20:15:53.497736,45.3,46.4,96.4,100.0
2026-05-12T20:15:55.641804,20.1,15.9,100.0,100.0
2026-05-12T20:15:57.785840,73.1,67.6,100.0,100.0
2026-05-12T20:15:59.947402,68.8,71.4,100.0,100.0
2026-05-12T20:16:02.107010,58.9,61.9,100.0,100.0
2026-05-12T20:16:04.251024,47.3,47.0,100.0,100.0
2026-05-12T20:16:06.398643,50.7,50.0,100.0,100.0
2026-05-12T20:16:08.547252,48.0,45.5,100.0,100.0
2026-05-12T20:16:10.693400,32.1,30.6,100.0,100.0
2026-05-12T20:16:12.840545,70.9,61.7,100.0,100.0
2026-05-12T20:16:14.993323,72.4,73.2,100.0,100.0
2026-05-12T20:16:17.149975,71.9,72.2,100.0,100.0
2026-05-12T20:16:19.301421,57.3,58.9,100.0,100.0
2026-05-12T20:16:21.451294,55.7,58.6,100.0,100.0
2026-05-12T20:16:23.604346,68.9,67.6,100.0,100.0
2026-05-12T20:16:25.919387,77.7,78.1,78.4,100.0
2026-05-12T20:16:28.124590,15.0,3.5,94.5,100.0
2026-05-12T20:16:30.259803,12.4,4.3,100.0,100.0
2026-05-12T20:16:32.398798,12.9,6.5,100.0,100.0
2026-05-12T20:16:34.536734,12.3,4.2,100.0,100.0
2026-05-12T20:16:36.676580,47.1,45.8,100.0,100.0
2026-05-12T20:16:38.822669,33.2,32.3,100.0,100.0
2026-05-12T20:16:40.961564,17.9,14.0,100.0,100.0
2026-05-12T20:16:43.128604,82.2,76.1,100.0,100.0
2026-05-12T20:16:45.387717,31.8,29.3,29.9,100.0
2026-05-12T20:16:47.597161,40.9,32.8,95.4,100.0
2026-05-12T20:16:49.753292,83.0,73.7,100.0,100.0
2026-05-12T20:16:51.899669,45.5,45.4,100.0,100.0
2026-05-12T20:16:54.041415,26.5,25.4,100.0,100.0
2026-05-12T20:16:56.180290,26.5,19.7,100.0,100.0
2026-05-12T20:16:58.459222,71.6,70.5,72.5,100.0
2026-05-12T20:17:00.613814,51.9,53.8,51.4,100.0
2026-05-12T20:17:02.854873,78.0,76.9,97.3,100.0
2026-05-12T20:17:05.172199,73.3,74.2,73.3,99.1
2026-05-12T20:17:07.386644,15.4,14.6,95.4,100.0
2026-05-12T20:17:09.528685,73.9,72.5,100.0,100.0
2026-05-12T20:17:11.810085,73.5,74.2,75.4,100.0
2026-05-12T20:17:13.965011,69.8,70.9,70.5,100.0
2026-05-12T20:17:16.138803,78.4,79.9,79.9,100.0
2026-05-12T20:17:18.306711,46.3,43.4,41.6,100.0
2026-05-12T20:17:20.527444,30.7,25.4,95.9,100.0
2026-05-12T20:17:22.669625,22.9,15.2,100.0,100.0
2026-05-12T20:17:24.808642,68.2,65.7,100.0,100.0
2026-05-12T20:17:26.964982,63.1,58.4,100.0,100.0
2026-05-12T20:17:29.111132,58.0,57.5,100.0,100.0
2026-05-12T20:17:31.272635,82.1,82.2,100.0,100.0
2026-05-12T20:17:33.574386,29.6,27.4,27.3,100.0
2026-05-12T20:17:35.782565,20.1,16.2,95.9,100.0
2026-05-12T20:17:37.924757,28.0,28.9,100.0,100.0
2026-05-12T20:17:40.256587,83.1,83.7,83.5,100.0
2026-05-12T20:17:42.419705,35.2,33.8,33.9,100.0
2026-05-12T20:17:44.641730,35.5,35.4,94.6,100.0
2026-05-12T20:17:46.788535,51.5,52.4,100.0,100.0
2026-05-12T20:17:48.927215,17.4,4.2,100.0,100.0
2026-05-12T20:17:51.064729,22.8,18.3,100.0,100.0
2026-05-12T20:17:53.206823,35.8,36.1,100.0,100.0
2026-05-12T20:17:55.356799,54.9,55.7,100.0,100.0
2026-05-12T20:17:57.502790,23.2,18.1,100.0,100.0
2026-05-12T20:17:59.645558,44.6,37.8,100.0,100.0
2026-05-12T20:18:01.925116,71.8,72.6,72.6,100.0
2026-05-12T20:18:04.078301,66.4,67.4,66.2,100.0
2026-05-12T20:18:06.239019,73.4,74.7,74.0,100.0
2026-05-12T20:18:08.415222,66.0,66.5,66.1,100.0
2026-05-12T20:18:10.640604,41.5,41.5,95.9,100.0
2026-05-12T20:18:12.786410,16.4,12.3,100.0,100.0
2026-05-12T20:18:14.931323,47.1,44.9,100.0,100.0
2026-05-12T20:18:17.088308,68.3,64.4,100.0,100.0
2026-05-12T20:18:19.227167,17.9,13.8,100.0,100.0
2026-05-12T20:18:21.371635,75.9,70.6,100.0,100.0
2026-05-12T20:18:23.667001,61.4,61.7,61.4,100.0
2026-05-12T20:18:25.895904,39.4,39.7,96.8,100.0
2026-05-12T20:18:28.044406,40.8,40.7,100.0,100.0
2026-05-12T20:18:30.187664,56.5,59.3,100.0,100.0
2026-05-12T20:18:32.338165,56.6,53.6,39.3,42.9
2026-05-12T20:18:34.712103,13.7,11.2,78.5,72.3
2026-05-12T20:18:36.872067,96.2,95.3,88.3,100.0
2026-05-12T20:18:39.206846,55.3,51.6,50.0,100.0
2026-05-12T20:18:41.424847,49.0,47.1,91.9,99.5
2026-05-12T20:18:43.584057,68.3,70.0,93.9,100.0
2026-05-12T20:18:45.736056,27.0,25.1,97.2,99.5
2026-05-12T20:18:47.881198,44.5,43.5,95.3,100.0
2026-05-12T20:18:50.039644,68.2,66.2,94.4,100.0
2026-05-12T20:18:52.199561,75.0,70.8,92.1,100.0
2026-05-12T20:18:54.351796,77.9,75.8,90.6,100.0
2026-05-12T20:18:56.517525,76.0,72.6,91.1,100.0
2026-05-12T20:18:58.666255,68.5,67.0,92.5,100.0
2026-05-12T20:19:00.822843,42.2,40.7,94.4,100.0
2026-05-12T20:19:02.968366,72.9,71.9,91.0,100.0
2026-05-12T20:19:05.319138,76.6,79.0,75.9,100.0
2026-05-12T20:19:07.549103,47.4,48.1,92.3,99.5
2026-05-12T20:19:09.697384,84.4,80.1,90.5,100.0
2026-05-12T20:19:11.969423,62.1,65.5,61.3,100.0
2026-05-12T20:19:14.210545,74.2,72.4,90.0,100.0
2026-05-12T20:19:16.509039,75.0,77.8,74.5,100.0
2026-05-12T20:19:18.667026,29.5,32.1,28.0,100.0
2026-05-12T20:19:20.896136,57.9,59.6,90.5,100.0
2026-05-12T20:19:23.048118,78.1,76.6,92.0,100.0
2026-05-12T20:19:25.334597,66.7,69.7,66.1,99.6
2026-05-12T20:19:27.488223,76.3,80.7,76.3,100.0
2026-05-12T20:19:29.664645,82.5,86.0,81.2,100.0
2026-05-12T20:19:31.833832,86.4,89.3,86.4,100.0
2026-05-12T20:19:34.004140,77.0,81.3,77.5,100.0
2026-05-12T20:19:36.173790,51.2,54.6,51.2,100.0
2026-05-12T20:19:38.411076,66.2,67.0,90.5,100.0
2026-05-12T20:19:40.711054,84.7,87.6,84.0,100.0
2026-05-12T20:19:42.855391,11.9,7.3,6.7,100.0
2026-05-12T20:19:45.066671,46.9,41.7,90.0,99.5
2026-05-12T20:19:47.213778,62.5,60.9,91.1,100.0
2026-05-12T20:19:49.354325,19.8,5.2,99.1,98.1
2026-05-12T20:19:51.490044,60.2,54.3,91.9,92.5
2026-05-12T20:19:53.645245,63.7,65.1,92.6,100.0
2026-05-12T20:19:55.794829,53.1,52.9,95.8,99.5
2026-05-12T20:19:57.953893,75.6,73.9,92.9,100.0
2026-05-12T20:20:00.108124,46.2,44.6,95.8,100.0
2026-05-12T20:20:02.260396,37.4,35.8,96.7,99.5
2026-05-12T20:20:04.418226,80.5,77.5,91.5,100.0
2026-05-12T20:20:06.584253,96.3,94.5,87.3,100.0
2026-05-12T20:20:08.890753,54.3,55.0,53.2,100.0
2026-05-12T20:20:11.107299,21.8,18.2,92.7,100.0
2026-05-12T20:20:13.259519,71.7,72.0,93.0,100.0
2026-05-12T20:20:15.416617,86.7,80.3,91.6,100.0
2026-05-12T20:20:17.694073,72.4,75.5,72.2,99.6
2026-05-12T20:20:19.852554,69.6,73.1,69.1,100.0
2026-05-12T20:20:22.076782,30.2,28.8,93.2,100.0
2026-05-12T20:20:24.222054,75.4,70.4,91.5,100.0
2026-05-12T20:20:26.510847,82.6,84.5,82.3,100.0
2026-05-12T20:20:28.695130,83.0,86.5,83.5,100.0
2026-05-12T20:20:30.867755,83.1,86.7,83.5,100.0
2026-05-12T20:20:33.033056,80.3,83.4,80.6,100.0
2026-05-12T20:20:35.217706,79.8,82.6,79.6,100.0
2026-05-12T20:20:37.384570,74.8,77.9,74.9,100.0
2026-05-12T20:20:39.542890,48.8,52.8,47.8,100.0
2026-05-12T20:20:41.772757,44.7,46.4,92.3,100.0
2026-05-12T20:20:43.920190,21.4,20.0,98.1,100.0
