Random waveform, supplied seed
Total number of intervals = 450 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330, 64301, 11203, 7291, 87477, 77485, 42055, 26865, 94592, 66869, 17835, 55977, 82437, 15775, 87559, 105401, 88752, 94531, 101303, 86640, 84818, 20221, 43599, 52779, 89855, 48532, 107423, 46535, 47535, 49633, 30334, 17207, 106074, 48912, 96483, 39228, 92350, 85084, 81993, 101617, 16730, 71079, 108942, 55406, 42279, 21876, 34140, 42897, 18462, 100375, 41347, 101594, 47486, 73393, 51134, 58201, 71020, 72071, 93446, 28724, 59269, 74624, 52368, 9687, 44165, 6895, 55457, 61164, 108384, 33319, 97895, 39720, 68554, 86849, 30264, 100754, 98098, 86028, 93054, 42348, 29490, 18187, 95113, 8570, 62285, 52582, 34260, 59493, 58208, 93458, 18056)
Average QPS expected = 58024
Timestamp start: 1778618925864
Timestamp end: 1778620726266

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      319.4   270.5    93.8   144.6   159.4   263.3   323.8   360.6   389.5   429.4   497.7   670.5  1228.6  3231.1  7830.2  83806.2    83850
read      281.5    91.2   101.3   165.6   184.5   279.8   309.0   324.1   336.3   349.4   368.2   397.0   468.4  1039.1  3361.1  18753.8    18614
read      293.7   124.9    93.8   154.3   170.1   285.5   328.6   351.6   368.6   388.8   414.1   455.1   561.7  1762.1  3435.7  29258.5    29315
read      343.2   402.5    86.8   145.7   161.7   270.4   328.4   362.8   389.8   426.0   483.5   624.7  1966.3  5550.5  9209.2 108196.0   108090
read      287.3   107.7    93.8   155.8   171.8   284.1   320.6   340.5   355.2   372.2   395.3   431.7   523.7   989.8  2578.9  27022.8    27024
read      287.4   141.4    93.8   141.2   154.2   268.4   323.2   355.3   378.6   406.1   443.5   497.6   628.3  1221.1  3718.8  49582.5    49907
read      259.2    76.0   109.4   175.4   193.3   255.5   276.8   289.2   296.9   309.1   321.7   345.6   403.4   852.4  3871.4   9159.2     9150
read      292.6   112.4    93.8   151.9   166.4   284.1   330.7   356.7   374.7   397.5   426.4   467.9   565.0   902.0  3316.0  34259.8    34328
read      302.1   165.5    93.8   144.9   158.6   278.3   337.2   371.6   398.0   430.2   470.0   533.2   692.3  1819.3  4560.3  51895.5    51881
read      278.8   125.6   109.4   167.7   188.9   273.3   300.7   315.7   326.7   340.2   358.2   386.3   462.7  1588.6  5851.2  14722.2    14569
read      295.9   253.3    86.8   141.4   155.0   253.7   312.0   343.9   368.1   398.2   441.9   535.6   935.0  3396.3  7688.6  81633.5    81517
read      271.3   137.7    86.8   140.5   153.6   249.1   304.7   333.8   354.0   376.8   405.1   453.9   617.2  1424.4  4174.4  78555.5    78694
read      268.9   154.9    86.8   139.3   152.4   243.4   296.9   325.4   345.5   369.1   399.2   449.6   636.4  2092.4  3969.8  93437.5    93409
read      282.2   102.8    93.8   148.4   162.4   277.7   320.8   343.1   359.9   379.0   403.6   446.9   545.5   789.6  2012.9  39085.0    39093
read      282.0    91.0   101.3   163.1   182.1   279.4   310.5   327.1   339.5   354.2   372.3   402.4   476.9   797.2  3798.3  18826.2    18729
read      317.6   233.1    86.8   142.0   155.7   266.9   334.6   379.7   417.4   464.2   524.2   627.1   945.4  3089.1  5175.7  70510.0    70818
read      288.1    99.5   101.3   160.9   178.5   283.9   318.5   337.8   351.3   368.2   390.2   424.1   507.8  1113.3  2105.4  21841.2    21942
read      332.7   346.2    86.8   142.8   157.7   262.8   320.6   355.2   382.0   419.0   483.9   722.9  1721.3  4048.8  8323.4  91886.5    91810
read      289.9   126.4    93.8   149.1   163.5   281.1   326.8   351.4   369.2   391.3   420.9   468.3   596.5  1020.3  3275.5  39581.0    39588
read      296.2   140.0    93.8   147.3   161.7   282.4   333.9   363.2   384.6   409.5   443.4   494.1   603.8  1559.8  3402.1  41074.2    40957
read      298.4   163.2    93.8   140.0   153.3   265.9   330.1   368.7   399.1   436.3   484.3   558.7   742.6  1633.7  4055.9  62891.5    62645
read      282.9   105.2    93.8   167.9   188.9   279.0   307.6   323.0   335.5   348.7   368.0   397.2   466.4  1233.1  4215.7  15575.5    15539
read      369.5   446.2    86.8   148.7   165.3   282.6   344.3   383.1   414.1   455.9   519.0   677.6  2931.0  5396.2  8000.9 107587.2   107672
read      291.7   111.3    93.8   152.2   167.6   285.6   327.2   349.3   366.3   386.3   412.3   458.0   571.9  1331.6  2254.6  32990.2    32954
read      304.8   191.9    86.8   141.7   155.3   271.6   334.0   371.4   400.3   436.9   484.7   557.9   784.5  2277.5  6531.5  58978.2    58866
read      290.9   100.5    93.8   159.1   176.4   287.4   324.1   344.4   359.6   375.8   398.6   433.2   511.1  1043.3  2172.5  23753.5    23739
read      297.6   164.1    93.8   140.2   153.4   272.1   331.3   366.6   393.3   425.9   466.6   531.1   727.0  1759.8  4042.6  54804.2    54701
read      300.5   186.7    86.8   139.4   152.4   267.3   329.3   367.1   396.5   432.9   479.4   549.6   789.5  2322.6  4877.7  60545.5    60706
read      306.8   186.1    86.8   141.2   154.9   263.2   328.3   368.8   401.8   448.4   511.9   621.2   852.4  2035.0  4352.1  72290.8    72350
read      301.5   184.7    93.8   141.9   155.8   271.0   330.9   364.0   388.8   420.2   464.5   542.9   822.3  2287.6  4682.9  58765.0    58661
read      299.1   131.5    93.8   151.3   166.8   288.0   336.3   363.3   382.6   404.4   434.9   480.2   592.8  1691.3  3237.4  34797.5    34912
read      475.9   616.2    86.8   163.5   186.7   324.5   397.7   449.7   492.1   547.1   643.9  1500.2  3497.1  6998.9  8928.1 103139.2   103268
read      301.0   140.1    93.8   149.8   164.8   287.6   337.7   365.7   386.7   411.5   444.3   495.9   637.2  1726.6  3456.5  38643.8    38703
read      305.7   269.8    86.8   141.4   155.7   259.0   316.7   349.3   373.9   405.0   456.1   581.8  1118.4  3195.3  8053.8  83450.2    83358
read      289.1   170.6    93.8   139.5   152.7   265.8   323.0   354.1   376.4   403.8   444.1   509.9   705.5  1814.2  4074.4  57415.0    57408
read      306.4   245.8    86.8   139.7   153.9   254.9   315.1   351.1   380.2   420.0   486.5   633.3  1041.9  3283.4  6935.6  86844.8    86837
read      299.7   129.0    93.8   152.8   168.5   291.2   338.7   365.1   384.3   406.0   435.8   481.0   586.4   997.5  2181.5  33619.0    33517
read      314.7   244.3    93.8   139.7   153.4   268.5   336.2   378.8   413.1   457.2   514.4   610.2   877.6  3132.3  7555.7  66046.0    66204
read      312.5   701.0    86.8   138.9   152.3   259.4   324.2   363.9   395.9   439.6   503.8   622.0   934.7  3574.1  7422.4  73568.2    73758
read      268.5   169.3    86.8   138.2   151.4   240.8   293.3   321.9   342.5   367.0   398.4   451.3   687.4  1953.4  5382.8  99442.2    99742
read      288.3   187.7    86.8   143.1   158.4   257.8   311.3   341.7   364.6   392.4   430.4   499.4   758.1  2538.2  5775.4 109882.2   109462
read      268.8   163.1    86.8   137.6   150.9   242.0   295.9   325.0   345.7   370.5   401.5   455.5   648.6  2042.7  5264.2  94324.0    94453
read      300.3   153.2    93.8   147.3   161.8   283.6   339.0   370.1   393.4   421.5   457.3   509.6   646.1  1116.5  4969.6  44039.5    44096
read      344.2   377.1    86.8   148.7   165.0   277.4   335.9   370.1   397.0   431.8   485.5   616.3  2017.0  4818.5  8076.9 100583.8   100467
read      260.8    86.0   109.4   178.5   196.2   255.9   277.2   289.8   297.7   309.6   321.9   344.7   400.2  1155.8  3643.2   8635.5     8576
read      300.8   167.4    86.8   140.0   153.5   270.5   333.4   370.9   400.0   435.7   482.5   554.9   751.3  1754.8  4364.1  59287.5    59359
read      257.2    90.4   118.1   179.1   195.6   252.2   273.2   285.3   293.3   303.7   316.6   338.9   391.8  1110.4  3227.1   7605.5     7614
read      302.4   153.1    93.8   141.2   154.9   271.5   336.7   375.9   406.2   445.0   494.2   568.4   748.9  1178.5  2498.5  60312.0    60329
read      293.8   126.8    93.8   145.9   160.1   279.3   332.7   362.8   384.8   410.2   444.3   494.9   613.0  1214.7  2683.2  43570.0    43762
read      307.2   262.5    86.8   137.3   150.5   262.3   327.7   368.1   400.0   440.0   492.2   574.2   841.5  3529.8  8564.0  67161.5    67038
read      288.5   108.5    93.8   155.2   171.9   285.0   323.2   343.8   358.9   374.8   398.0   433.5   512.1   870.0  3923.7  26084.0    26095
read      301.6   244.6    86.8   138.7   152.2   258.6   318.9   352.4   377.3   409.8   458.7   557.1  1046.9  3219.4  7714.0  71249.0    71173
read      434.9   542.1    86.8   162.9   184.6   315.9   384.6   430.5   467.8   518.1   592.7   863.3  3426.7  5719.0  8103.9 109324.8   109276
read      276.5    73.7   101.3   175.7   197.1   274.6   298.7   312.4   321.0   334.5   349.2   375.4   442.5   800.4  2242.5  13177.0    13150
read      318.6   223.9    86.8   142.7   157.0   278.2   344.8   386.9   420.0   461.5   515.0   602.1   860.3  2996.3  6916.0  61101.2    61250
read      286.3   203.2    93.8   139.2   152.5   249.0   306.1   337.6   361.3   390.2   430.1   513.8   890.1  2814.7  6320.1  84420.0    84472
read      271.1   150.0    86.8   139.1   152.4   246.7   302.4   331.7   352.2   375.4   405.2   455.7   622.9  1923.8  4402.0  82302.8    82226
read      288.2   100.0    93.8   155.6   171.8   284.8   321.5   341.9   357.2   374.2   398.2   435.2   536.1   946.4  2436.4  27822.8    27671
read      370.0   406.4    86.8   147.6   164.0   275.6   336.0   373.9   406.3   456.2   554.5   912.4  2301.0  3736.8  8065.0  98493.0    98736
read      291.3   184.0    86.8   145.7   161.2   261.5   314.9   344.5   367.1   394.7   432.1   499.3   764.5  2590.6  5336.7 106081.0   106314
read      296.1   198.3    86.8   146.4   162.0   263.7   317.2   347.8   371.1   399.8   439.7   510.8   815.5  2737.9  5741.3 104939.0   105027
read      284.1   185.2    86.8   141.3   155.6   253.2   307.3   337.2   359.3   385.6   421.4   484.6   810.7  2519.1  5006.4  97028.8    96867
read      271.6   154.2    86.8   140.0   153.6   247.3   301.9   331.2   351.9   375.7   405.7   456.8   628.9  1899.7  3531.1  89587.5    89493
read      287.3   145.6    93.8   142.4   155.9   269.6   323.2   352.1   372.5   397.6   431.7   490.0   666.2  1498.7  2745.3  50327.0    50538
read      286.4   103.6    93.8   158.6   176.0   284.4   318.4   337.4   350.6   367.2   388.7   421.4   493.7   806.3  3190.6  22168.5    22083
read      304.6   164.2    93.8   145.9   160.1   282.1   341.1   375.3   400.8   431.2   469.5   531.9   700.2  1699.3  5118.5  48542.8    48618
read      310.2   301.8    86.8   142.0   156.7   258.0   313.4   344.8   368.8   398.7   442.5   548.1  1442.2  3705.3  9054.5  94334.8    94298
read      276.8   125.5    86.8   140.4   153.5   258.2   314.6   343.0   363.2   386.3   415.9   466.1   628.4  1275.9  2843.4  63579.2    63579
read      308.9   178.9    86.8   141.1   155.0   270.4   337.4   379.2   412.1   453.4   507.2   593.6   830.2  1944.1  4074.4  64678.0    64573
read      302.3   198.4    86.8   142.7   157.1   260.6   321.1   356.9   384.0   420.1   474.2   587.5   930.8  2470.1  5411.6  77171.8    77178
read      294.0   144.7    93.8   161.1   177.6   288.9   326.4   345.9   361.2   377.8   400.9   439.3   543.3  1264.6  3567.6  29747.0    29824
read      310.0   200.6    86.8   141.3   155.4   270.1   337.2   378.3   411.2   452.2   504.2   585.5   805.2  2650.3  4567.3  64210.8    64495
read      286.7   104.3    93.8   163.5   181.6   283.7   317.0   335.5   348.0   364.6   385.1   416.9   490.1   812.8  3815.0  21008.5    20917
read      310.7   277.7    86.8   140.8   154.9   256.8   315.6   349.3   374.5   406.8   459.5   602.6  1310.2  3568.7  7264.9  85798.8    85651
read      298.7   203.2    93.8   140.8   154.4   264.7   325.7   359.9   385.0   416.6   460.9   538.4   848.3  2616.3  6396.9  61859.5    61935
read      290.7   129.4    86.8   141.0   154.5   272.1   329.6   362.3   386.5   415.7   453.0   507.4   637.7  1029.2  2535.0  50337.0    50216
read      320.4   219.1    86.8   142.6   156.5   268.3   338.4   386.8   427.9   479.6   546.3   661.0   915.5  2478.9  6010.2  72067.0    72251
read      299.3   292.4    86.8   140.8   154.3   258.1   315.8   345.6   367.5   393.4   428.4   498.9   998.5  4775.6  7606.5  71968.8    71798
read      281.1    92.2   101.3   161.3   179.5   278.4   309.3   325.8   338.3   353.0   372.3   403.8   480.4  1097.7  2139.0  19657.5    19701
read      290.3    99.5    93.8   158.4   175.3   287.0   324.9   345.2   360.7   377.5   399.6   433.9   515.4   832.5  2816.8  24922.5    24952
read      304.9   249.2    86.8   140.1   154.1   255.8   316.2   351.7   379.1   416.0   471.3   601.7  1036.2  3205.7  7626.5  81653.8    81838
read      290.5   111.0   101.3   158.8   175.4   287.5   323.7   343.1   357.7   373.5   396.8   432.8   529.5  1183.2  3872.7  26648.5    26648
read      290.7   100.6    93.8   158.6   175.0   286.8   324.8   345.5   361.1   377.9   400.6   435.8   526.6   925.4  2994.6  24902.5    24837
read      285.0    93.3    93.8   152.3   167.8   281.8   322.7   344.6   360.9   378.8   401.1   435.7   507.7   715.9  1343.1  29601.8    29420
read      319.3   287.1    86.8   144.0   159.8   261.5   315.9   347.4   372.5   403.8   455.8   616.1  1587.8  3309.4  7438.2 103917.8   103882
read      269.6   119.5    86.8   139.2   152.2   251.3   307.1   335.5   355.0   376.7   403.4   448.6   573.3  1242.5  2836.3  69994.2    70314
read      294.1   157.3    86.8   140.9   154.4   265.3   325.0   358.3   383.2   414.4   459.1   537.4   786.0  1663.1  3615.4  61384.0    61679
read      300.4   140.6    86.8   144.5   158.8   279.3   338.6   372.6   398.6   430.4   469.4   530.2   677.6  1205.5  3605.1  49641.8    49557
read      285.2    87.9   101.3   164.2   183.1   283.3   315.3   332.7   344.5   360.6   379.7   409.1   477.0   743.5  3056.2  19337.2    19325
read      259.8    81.7   109.4   177.4   195.8   255.4   275.2   287.7   295.5   306.8   319.3   342.8   401.3  1239.8  2258.4   9167.2     9128
read      333.0   371.2    86.8   143.4   158.7   262.8   319.9   353.7   379.5   413.6   466.8   642.3  1864.0  4907.2  8106.1  94716.0    94933
read      284.6   115.2    93.8   158.6   175.7   281.8   315.8   334.3   346.7   362.9   382.0   412.6   491.9  1206.7  4023.1  24339.0    24327
read      312.5   231.8    86.8   138.7   152.0   262.1   330.3   375.1   412.1   458.0   516.4   616.3   966.5  3095.2  5492.3  71719.8    71896
read      308.1   224.2    86.8   140.7   155.0   252.7   310.8   347.0   377.8   422.0   507.4   695.9  1058.5  2786.3  4672.5  94035.8    93771
read      284.4    94.2    93.8   163.0   181.4   281.5   313.7   331.1   343.1   358.7   377.0   407.2   485.8  1064.4  2268.9  20535.8    20452
read      292.1   136.3    86.8   145.4   159.9   278.0   330.6   359.7   380.7   404.8   437.1   486.2   592.6  1237.9  3850.4  42170.8    42338
read      289.4   183.8    86.8   140.8   154.3   257.7   316.1   347.0   369.9   397.3   435.6   514.4   802.9  2370.7  4294.7  72597.5    72627
read      263.5   114.2    86.8   137.8   150.5   243.3   299.0   327.8   347.3   370.2   398.3   441.5   561.2  1007.1  2299.1  80890.8    80603
read      283.6   117.1    93.8   142.5   156.2   271.0   321.2   347.0   367.1   391.3   424.7   479.3   614.5  1065.9  2269.8  49051.8    49049
read      337.5   278.1    93.8   145.2   161.1   267.6   328.0   367.2   400.8   455.8   587.0   802.1  1350.2  3092.5  7247.8  92129.0    92305
read      297.3   146.0    93.8   141.3   155.0   272.1   332.9   367.9   395.1   429.0   471.5   540.1   709.9  1310.7  2504.5  57094.8    56889
read      309.3   217.2    86.8   139.7   153.3   259.2   324.4   365.0   398.0   444.0   512.0   639.0   971.0  2642.2  6482.9  78102.8    78036
read      267.0   116.7    86.8   138.8   151.6   250.2   305.5   333.5   352.7   374.4   401.2   442.5   543.0   865.9  4085.2  71354.5    71583
read      269.5   141.7    86.8   139.7   152.8   250.8   306.9   335.4   354.9   376.4   403.4   449.1   563.4  1021.9  3072.6  72494.5    72609
read      270.5   175.6    86.8   139.1   152.7   242.5   294.2   322.8   343.8   369.1   401.6   457.0   661.2  2616.4  5005.3 107159.5   107382
read      261.8   116.3    86.8   137.5   150.2   240.5   295.5   324.5   344.5   367.5   396.2   440.3   550.2  1084.1  3197.1  86599.0    86530
read      275.6    89.2   101.3   163.7   183.4   272.3   301.6   317.1   328.7   341.8   360.3   389.5   457.4  1108.2  3094.1  16441.5    16550
read      296.9   248.5    86.8   140.2   154.0   254.3   310.4   341.0   363.9   392.0   432.2   528.4  1105.5  3349.3  7557.7  84385.8    84534
read      260.5   107.2    86.8   136.0   148.5   244.4   299.3   326.3   344.2   365.2   390.8   429.6   531.2   904.6  2533.6  72197.8    72631
read      283.1   132.3    93.8   140.2   153.5   269.1   319.4   346.1   366.8   392.3   428.4   487.2   625.8  1058.4  3118.6  49356.0    49291
read      300.1   206.9    86.8   138.8   152.3   266.6   325.5   361.0   389.0   425.0   471.3   549.7   808.1  2654.9  7660.3  62137.2    62175
read      267.6   122.7    86.8   138.2   150.9   245.4   300.9   329.8   349.4   372.5   402.3   455.4   640.6  1187.4  2872.9  80276.2    80213
read      255.6    77.4    93.8   155.5   174.1   255.1   278.6   291.9   301.2   312.3   325.5   347.4   401.8   718.1  3153.4  16610.8    16566
read      281.6   118.1    86.8   141.2   154.2   266.3   319.0   348.4   371.0   398.5   434.7   488.1   591.6   808.3  2157.9  53856.0    53985
read      344.4   376.1    86.8   144.1   159.8   266.0   320.9   353.4   378.3   412.1   469.3   738.0  2225.9  3546.2  7868.0 101940.0   101949
read      266.8    94.5    93.8   151.1   167.1   266.8   296.7   312.7   323.4   337.7   355.4   383.8   449.4   734.5  3102.8  24053.2    24076
read      271.5   118.6    86.8   134.5   147.1   256.6   310.2   339.3   361.1   386.5   418.3   464.0   563.3   912.3  2880.8  52551.0    52574
read      313.3   287.1    86.8   145.6   161.4   261.9   315.9   346.6   370.6   400.8   447.2   554.7  1468.9  3602.3  7574.1 106375.5   106271
read      290.7   185.8    86.8   147.0   162.3   261.9   315.0   344.8   367.3   394.4   430.7   494.4   738.8  2697.5  4660.0 105697.0   105451
read      261.6   118.8    86.8   136.4   149.3   239.8   295.1   323.6   343.3   366.3   394.8   438.0   567.2  1213.2  2676.9  86048.2    86087
read      273.1   114.4   101.3   149.7   164.7   271.3   306.9   325.2   338.7   354.4   373.7   404.2   475.9   701.6  5006.6  29111.5    29108
read      353.8   342.9    86.8   146.4   162.7   271.7   334.2   374.6   409.9   463.5   572.4   840.0  1775.3  3722.8  7799.3 101234.0   101115
read      267.2   126.5    86.8   137.7   150.6   247.6   304.4   333.0   352.4   374.0   401.3   444.9   560.7  1252.1  3575.6  74461.5    74326
read      263.1   113.1    86.8   136.9   149.8   244.4   301.3   330.1   349.4   371.4   398.7   440.0   541.5   822.2  1930.3  75881.2    75832
read      267.5   144.2    80.4   137.4   150.6   242.4   296.4   325.4   345.7   370.2   400.9   453.2   633.5  1902.5  3644.9  94824.0    94901
read      262.6   115.0    93.8   161.9   181.0   261.1   286.0   298.6   309.0   319.4   335.5   358.8   412.8   720.9  3953.2  15888.0    15809
read      269.9    95.8    86.8   146.3   161.2   268.1   305.0   323.4   337.4   353.3   372.8   402.7   469.9   836.6  2975.6  28853.2    28874
read      273.0   117.8    86.8   134.9   147.8   259.2   312.8   341.8   363.3   388.2   419.7   464.9   559.6   808.2  1957.3  51861.8    51882
read      271.4   100.5    86.8   143.4   158.0   268.1   308.5   329.4   343.5   361.7   383.9   417.1   491.6   872.9  2035.9  32561.5    32653
read      283.6   142.8    86.8   142.7   156.9   271.4   320.4   346.6   366.0   388.4   417.0   460.9   567.6  1478.2  4099.2  41651.5    41676
read      288.9   165.6    93.8   139.5   152.8   263.8   324.0   359.2   386.0   419.4   463.1   527.1   673.7   934.1  3863.7  63010.0    63019
read      316.6   262.0    86.8   143.7   159.1   260.7   315.7   347.7   372.8   404.5   459.3   655.6  1485.1  2839.0  7231.9  99071.0    99164
read      294.1   207.7    86.8   142.3   157.3   272.5   320.2   346.4   366.8   391.5   425.9   489.6   766.3  2672.4  7785.7  47244.5    47055
read      288.6   139.9    86.8   138.8   152.4   262.8   322.2   356.9   383.1   416.1   460.6   529.3   687.2  1115.5  2961.5  62363.2    62394
read      313.6   279.9    86.8   141.7   156.9   259.0   313.3   344.4   368.9   399.7   448.8   592.8  1532.5  3299.8  7501.1  98779.8    98519
read      271.6    87.7    93.8   147.2   162.1   270.7   307.6   326.5   340.0   356.3   375.6   406.3   480.8   715.6  1484.3  32310.8    32122
read      285.8   116.1    86.8   143.0   157.2   273.5   325.2   353.4   373.6   398.8   431.7   480.3   584.4   843.3  2637.6  49505.0    49464
read      284.5    94.9   101.3   159.4   176.8   284.4   317.4   335.5   347.4   363.4   382.3   411.0   472.3   687.7  3335.2  24003.8    24034
read      302.5   186.3    93.8   143.6   158.4   266.9   326.6   361.9   389.4   425.9   479.4   583.0   826.3  1708.0  4052.3  77235.8    77363
read      284.6   147.0    86.8   143.7   158.8   260.2   313.8   343.2   364.8   390.2   424.4   482.8   744.7  1661.2  3218.4  91874.0    91698
read      290.6   122.3    93.8   150.1   165.3   284.7   329.3   352.6   369.7   390.4   416.6   458.3   554.9  1078.0  3129.4  38937.8    38997
read      292.7   149.2    86.8   143.9   158.5   261.2   317.8   350.0   373.9   404.0   450.9   551.2   827.0  1236.8  2454.6  85852.0    86028
read      267.5   124.8    86.8   139.5   152.6   246.8   301.6   330.5   350.6   373.3   401.8   448.2   578.5  1138.2  4145.0  83237.5    83012
read      274.9    72.3    86.8   170.7   191.4   273.5   300.2   314.5   324.5   337.5   353.0   376.0   432.5   600.4  2159.0  15004.2    15024
read      293.2   146.2    93.8   142.9   156.8   272.5   329.6   362.1   386.6   416.6   455.4   511.3   652.1  1310.7  3724.1  56612.0    56640
read      291.9   259.7    86.8   140.1   154.0   250.8   304.6   334.9   357.0   383.4   420.3   493.1  1101.2  3471.8  8189.6  97268.0    97362
read      288.2   192.7    86.8   144.9   160.3   258.2   311.1   340.9   363.2   390.0   426.5   491.3   732.7  3280.3  4384.3 107486.8   107412
read      291.5   163.5    93.8   139.9   153.6   262.4   322.4   356.7   381.6   412.6   455.7   527.3   746.3  1840.4  3949.2  65071.5    65030
read      298.0   185.4    93.8   141.5   155.6   257.6   317.9   352.0   377.9   411.9   465.3   587.2   904.2  2042.8  4514.5  79180.8    79278
read      284.5   120.3    93.8   145.5   160.1   275.2   324.2   349.5   367.6   389.0   416.7   462.1   582.4   989.8  2199.3  47525.2    47544
read      298.4   270.9    86.8   141.6   156.2   253.6   307.6   338.2   361.1   388.8   427.6   502.8  1381.4  3590.7  7565.9 105331.5   105368
read      289.3   137.2    86.8   140.4   154.0   267.2   326.1   359.0   383.4   413.2   453.5   514.3   668.7  1175.3  3388.3  58400.2    58181
read      299.5   155.6    93.8   141.7   155.3   274.5   335.9   371.0   398.1   431.2   472.4   537.6   723.5  1422.2  3793.9  56906.2    56960
read      267.7   105.3   101.3   167.0   186.6   265.1   290.8   304.9   314.5   325.8   340.9   364.9   423.6   857.6  5989.2  14930.2    14849
read      299.3   170.8    93.8   139.5   152.8   266.4   329.5   367.8   397.3   434.5   481.4   553.0   778.3  1904.3  4207.6  63712.2    63672
read      284.0   119.3    93.8   141.5   154.9   269.1   323.0   353.1   374.3   400.0   433.2   483.5   588.2   940.4  2633.8  48342.8    48289
read      259.2    86.7    93.8   169.1   188.6   255.3   278.1   291.3   300.4   312.3   326.7   350.9   407.5  1048.9  3955.6  11923.2    11797
read      259.3   105.8   109.4   173.5   191.7   254.6   276.3   288.9   296.9   308.9   321.2   344.4   401.5  1130.7  4347.1  10771.2    10781
read      295.5   167.6    93.8   144.7   158.7   275.0   330.9   362.9   386.5   414.7   451.1   503.3   634.0  2173.6  5098.8  49093.0    49362
read      326.4   339.8    86.8   141.9   157.0   259.2   315.4   347.4   372.3   403.7   455.6   614.9  1916.5  3671.0  7922.8 102096.8   102119
read      285.5   139.3    93.8   145.6   159.4   273.8   323.8   350.3   369.3   392.3   422.7   469.0   592.5  1018.1  2230.9  46172.0    46213
read      314.0   247.3    86.8   143.5   158.3   256.0   313.1   348.0   376.8   418.6   498.0   712.1  1182.2  3028.1  5859.3  96960.5    97025
read      272.6   138.8   101.3   161.4   179.5   269.6   297.7   313.3   323.8   337.5   354.4   381.4   450.0   784.5  7806.4  18279.0    18351
read      277.2    81.9   101.3   158.7   176.1   275.9   308.2   325.3   337.9   352.1   370.4   399.2   466.3   717.4  2241.9  21302.5    21426
read      293.3   149.5    86.8   146.3   160.5   277.8   330.6   360.2   381.4   406.0   439.0   489.6   598.0  1550.7  5185.6  42933.2    43013
read      302.3   182.6    86.8   140.2   153.5   264.9   330.8   371.0   402.5   442.1   492.8   570.9   783.6  2252.9  4830.0  67178.5    67376
read      292.4   110.5    93.8   151.1   166.3   284.5   331.8   357.3   375.0   397.6   426.1   467.2   558.9  1019.3  1917.0  35954.2    36043
