timestamp,core0,core1,core2,core3
2026-05-12T16:06:45.089193,0.0,0.0,0.0,0.0
2026-05-12T16:06:47.419757,6.4,3.5,21.7,82.8
2026-05-12T16:06:49.557760,3.3,2.4,97.7,100.0
2026-05-12T16:06:51.696695,16.5,3.1,100.0,100.0
2026-05-12T16:06:53.834147,16.1,3.2,86.4,100.0
2026-05-12T16:06:55.974192,18.6,1.1,100.0,100.0
2026-05-12T16:06:58.112053,19.7,5.2,100.0,100.0
2026-05-12T16:07:00.250838,15.5,2.6,100.0,100.0
2026-05-12T16:07:02.388102,16.5,2.1,100.0,100.0
2026-05-12T16:07:04.531076,17.0,6.4,100.0,100.0
2026-05-12T16:07:06.681634,50.0,48.2,100.0,100.0
2026-05-12T16:07:08.827264,50.0,47.9,100.0,100.0
2026-05-12T16:07:10.976610,48.4,46.4,100.0,100.0
2026-05-12T16:07:13.129006,48.6,47.6,100.0,100.0
2026-05-12T16:07:15.274974,51.6,51.3,100.0,100.0
2026-05-12T16:07:17.428761,49.2,49.5,100.0,100.0
2026-05-12T16:07:19.584012,54.3,53.1,100.0,100.0
2026-05-12T16:07:21.922392,76.1,72.9,81.2,100.0
2026-05-12T16:07:24.080972,74.8,71.5,80.4,100.0
2026-05-12T16:07:26.240542,73.6,70.7,79.0,100.0
2026-05-12T16:07:28.400499,73.8,69.9,78.8,100.0
2026-05-12T16:07:30.559041,73.8,71.5,79.6,100.0
2026-05-12T16:07:32.734801,75.5,72.4,81.1,100.0
2026-05-12T16:07:34.901333,69.6,67.5,74.9,100.0
2026-05-12T16:07:37.153285,61.9,61.5,96.0,100.0
2026-05-12T16:07:39.307106,60.9,62.9,100.0,100.0
2026-05-12T16:07:41.460211,59.7,58.5,100.0,100.0
2026-05-12T16:07:43.617997,59.2,61.5,100.0,100.0
2026-05-12T16:07:45.770337,62.5,60.0,100.0,100.0
2026-05-12T16:07:47.919753,60.5,61.0,100.0,100.0
2026-05-12T16:07:50.069725,52.0,52.3,100.0,100.0
2026-05-12T16:07:52.214040,37.3,36.4,100.0,100.0
2026-05-12T16:07:54.356429,37.5,36.5,100.0,100.0
2026-05-12T16:07:56.500364,36.0,35.2,100.0,100.0
2026-05-12T16:07:58.649213,36.2,35.3,100.0,100.0
2026-05-12T16:08:00.794962,37.6,38.2,100.0,100.0
2026-05-12T16:08:02.942201,38.0,38.0,100.0,100.0
2026-05-12T16:08:05.087562,42.3,42.8,100.0,100.0
2026-05-12T16:08:07.232561,52.8,52.6,100.0,100.0
2026-05-12T16:08:09.386165,55.7,57.7,100.0,100.0
2026-05-12T16:08:11.534183,51.8,54.7,100.0,100.0
2026-05-12T16:08:13.686863,55.6,56.9,100.0,100.0
2026-05-12T16:08:15.838849,53.0,55.4,100.0,100.0
2026-05-12T16:08:17.987189,55.9,55.9,100.0,100.0
2026-05-12T16:08:20.139723,46.7,45.7,100.0,100.0
2026-05-12T16:08:22.283690,36.8,35.3,100.0,100.0
2026-05-12T16:08:24.431330,37.6,38.1,100.0,100.0
2026-05-12T16:08:26.579740,37.2,35.0,100.0,100.0
2026-05-12T16:08:28.725799,37.0,35.8,100.0,100.0
2026-05-12T16:08:30.874200,36.0,35.3,100.0,100.0
2026-05-12T16:08:33.020019,38.1,36.7,100.0,100.0
2026-05-12T16:08:35.164746,59.6,61.9,100.0,100.0
2026-05-12T16:08:37.507761,80.4,79.9,87.7,100.0
2026-05-12T16:08:39.667432,78.4,76.8,85.5,100.0
2026-05-12T16:08:41.835210,79.2,78.4,86.4,100.0
2026-05-12T16:08:44.007354,78.7,77.9,86.2,100.0
2026-05-12T16:08:46.166629,78.4,77.1,84.9,100.0
2026-05-12T16:08:48.334236,78.4,77.9,85.0,100.0
2026-05-12T16:08:50.502770,80.5,80.4,87.1,100.0
2026-05-12T16:08:52.669444,81.5,80.6,87.9,100.0
2026-05-12T16:08:54.834104,80.6,78.6,87.1,100.0
2026-05-12T16:08:56.999903,79.0,77.6,85.5,100.0
2026-05-12T16:08:59.184211,80.0,79.6,87.1,100.0
2026-05-12T16:09:01.351137,81.3,79.6,87.1,100.0
2026-05-12T16:09:03.516712,81.3,79.6,87.2,100.0
2026-05-12T16:09:05.679770,78.3,75.5,83.6,100.0
2026-05-12T16:09:07.834948,74.4,72.2,78.9,100.0
2026-05-12T16:09:10.000254,73.5,70.9,79.0,100.0
2026-05-12T16:09:12.160885,73.8,71.7,78.7,100.0
2026-05-12T16:09:14.319466,73.4,71.3,78.4,100.0
2026-05-12T16:09:16.478141,73.4,70.5,78.8,100.0
2026-05-12T16:09:18.643080,73.4,71.0,78.9,100.0
2026-05-12T16:09:20.805091,42.7,39.9,46.0,100.0
2026-05-12T16:09:23.039168,36.0,35.2,96.4,100.0
2026-05-12T16:09:25.181783,34.9,33.3,100.0,100.0
2026-05-12T16:09:27.323809,34.2,36.0,100.0,100.0
2026-05-12T16:09:29.470351,35.6,34.2,100.0,100.0
2026-05-12T16:09:31.612917,33.0,31.7,100.0,100.0
2026-05-12T16:09:33.755802,34.6,34.2,100.0,100.0
2026-05-12T16:09:35.899127,22.6,13.2,100.0,100.0
2026-05-12T16:09:38.035218,16.6,2.7,100.0,100.0
2026-05-12T16:09:40.171828,14.2,3.2,100.0,100.0
2026-05-12T16:09:42.310960,18.3,4.2,100.0,100.0
2026-05-12T16:09:44.455380,18.7,4.2,100.0,100.0
2026-05-12T16:09:46.596903,12.9,4.8,100.0,100.0
2026-05-12T16:09:48.734845,15.2,3.7,100.0,100.0
2026-05-12T16:09:50.874981,54.2,51.0,100.0,100.0
2026-05-12T16:09:53.032319,71.2,69.2,100.0,100.0
2026-05-12T16:09:55.187675,71.2,71.4,100.0,100.0
2026-05-12T16:09:57.343913,70.1,70.4,100.0,100.0
2026-05-12T16:09:59.496527,71.8,70.0,100.0,100.0
2026-05-12T16:10:01.659106,68.3,70.0,100.0,100.0
2026-05-12T16:10:03.819269,70.2,73.8,100.0,100.0
2026-05-12T16:10:05.978222,30.6,23.2,100.0,100.0
2026-05-12T16:10:08.117709,14.1,5.5,100.0,100.0
2026-05-12T16:10:10.260333,15.4,6.0,100.0,100.0
2026-05-12T16:10:12.401979,13.6,5.5,100.0,100.0
2026-05-12T16:10:14.542709,13.3,5.5,100.0,100.0
2026-05-12T16:10:16.685352,14.2,6.5,100.0,100.0
2026-05-12T16:10:18.826091,16.0,4.4,100.0,100.0
2026-05-12T16:10:20.967342,34.7,33.5,100.0,100.0
2026-05-12T16:10:23.111130,41.6,40.2,100.0,100.0
2026-05-12T16:10:25.256252,41.1,40.3,100.0,100.0
2026-05-12T16:10:27.400238,40.0,38.8,100.0,100.0
2026-05-12T16:10:29.550209,42.0,40.2,100.0,100.0
2026-05-12T16:10:31.693129,38.6,37.6,100.0,100.0
2026-05-12T16:10:33.837622,39.7,39.7,100.0,100.0
2026-05-12T16:10:35.980807,21.3,19.2,100.0,100.0
2026-05-12T16:10:38.120701,16.4,10.2,100.0,100.0
2026-05-12T16:10:40.261826,15.2,9.2,100.0,100.0
2026-05-12T16:10:42.401542,17.3,8.1,100.0,100.0
2026-05-12T16:10:44.543511,15.7,11.3,100.0,100.0
2026-05-12T16:10:46.689272,16.6,9.8,100.0,100.0
